uri,dcterms:identifier,,ID,rdfs:label,schema:description,schema:category,description:現在の地名,description:リンク,description:備考,description:番号,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri,description:図
http://example.org/data/20006,20006,,20006,"首里
王城",,都市,沖縄県那覇市首里当蔵町,https://goo.gl/maps/o48dsaC9Vb2CWWKE6,,［1］,127.7194486,26.2171335,http://geohash.org/wudv4kdmyggm,"14550,18540,300,344",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1#xywh=14550,18540,300,344","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0002/14550,18540,300,344/200,/0/default.jpg",http://example.org/data/shoho-0002,正保琉球国悪鬼納島絵図写,,"26.2171335,127.7194486"
http://example.org/data/20007,20007,,20007,南風原間切,千三百七十五石余,間切,沖縄県那覇市国場,https://goo.gl/maps/cvR17NV8krFhMpvy7,,〔2〕,127.6985129,26.1980955,http://geohash.org/wudv1c5nznbw,"14288,19504,314,362",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1#xywh=14288,19504,314,362","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0002/14288,19504,314,362/200,/0/default.jpg",http://example.org/data/shoho-0002,正保琉球国悪鬼納島絵図写,30020480000052300,"26.1980955,127.6985129"
http://example.org/data/20008,20008,,20008,嶋添大里間切,三千廿九石余,間切,,,,〔3〕,,,,"14094,20380,302,362",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1#xywh=14094,20380,302,362","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0002/14094,20380,302,362/200,/0/default.jpg",http://example.org/data/shoho-0002,正保琉球国悪鬼納島絵図写,,
http://example.org/data/20009,20009,,20009,佐敷間切,九百廿八石余,間切,沖縄県南城市佐敷新里,https://goo.gl/maps/63ogpG1toqoTxabi8,,〔4〕,127.771594,26.1744432,http://geohash.org/wudugsbmjvvg,"13944,21176,310,356",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1#xywh=13944,21176,310,356","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0002/13944,21176,310,356/200,/0/default.jpg",http://example.org/data/shoho-0002,正保琉球国悪鬼納島絵図写,30020480000061500,"26.1744432,127.771594"
http://example.org/data/20010,20010,,20010,知念間切,八百九十八石余,間切,沖縄県南城市知念知念,https://goo.gl/maps/Dddm45mv44ZN8fhZ8,,〔5〕,127.8167329,26.1630995,http://geohash.org/wuduudc71epz,"14086,21642,282,366",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1#xywh=14086,21642,282,366","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0002/14086,21642,282,366/200,/0/default.jpg",http://example.org/data/shoho-0002,正保琉球国悪鬼納島絵図写,30020480000063400,"26.1630995,127.8167329"
http://example.org/data/20011,20011,,20011,玉城間切,千三百六十九石余,間切,沖縄県南城市玉城富里,https://goo.gl/maps/DzFVqqtwqBpYUX2y6,,〔6〕,127.771594,26.1442917,http://geohash.org/wuduex2mtcjy,"13078,20832,330,394",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1#xywh=13078,20832,330,394","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0002/13078,20832,330,394/200,/0/default.jpg",http://example.org/data/shoho-0002,正保琉球国悪鬼納島絵図写,30020480000066200,"26.1442917,127.771594"
http://example.org/data/20012,20012,,20012,東風平間切,千五百八十四石余,間切,,https://goo.gl/maps/a5drdvLdJdHB996a7,,〔7〕,129.0198918,26.1735295,http://geohash.org/wueszutrv7s1,"12862,19892,338,380",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1#xywh=12862,19892,338,380","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0002/12862,19892,338,380/200,/0/default.jpg",http://example.org/data/shoho-0002,正保琉球国悪鬼納島絵図写,30020480000054400,"26.176111, 127.7225"
http://example.org/data/20013,20013,,20013,具志上間切,八百廿九石余,間切,,,,〔8〕,,,,"12530,20204,330,352",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1#xywh=12530,20204,330,352","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0002/12530,20204,330,352/200,/0/default.jpg",http://example.org/data/shoho-0002,正保琉球国悪鬼納島絵図写,,
http://example.org/data/20014,20014,,20014,嶋尻大里間切,千八百卅弐石余,間切,沖縄県糸満市潮崎町,https://goo.gl/maps/r5QVHJKqfrQVmi5z8,,〔9〕,127.6657634,26.1236704,http://geohash.org/wudu95em7vhg,"12218,19656,284,416",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1#xywh=12218,19656,284,416","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0002/12218,19656,284,416/200,/0/default.jpg",http://example.org/data/shoho-0002,正保琉球国悪鬼納島絵図写,,"26.1236704,127.6657634"
http://example.org/data/20015,20015,,20015,真加比間切,八百五拾五石余,間切,沖縄県糸満市潮崎町,https://goo.gl/maps/r5QVHJKqfrQVmi5z8,番号入替,〔10〕,127.6657634,26.1236704,http://geohash.org/wudu95em7vhg,"11656,19386,316,362",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0002/canvas/p1#xywh=11656,19386,316,362","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0002/11656,19386,316,362/200,/0/default.jpg",http://example.org/data/shoho-0002,正保琉球国悪鬼納島絵図写,,"26.1236704,127.6657634"
