uri,dcterms:identifier,,ID,rdfs:label,schema:description,schema:category,description:現在の地名,description:リンク,description:備考,description:番号,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri,description:図
http://example.org/data/10006,10006,,10006,志戸桶間切,七百十弐石余,間切,,,,〔1〕,,,,"44982,16388,278,334",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1#xywh=44982,16388,278,334","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0001/44982,16388,278,334/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写,30020470000237100,
http://example.org/data/10007,10007,,10007,東間切,千九百八十六石余,間切,,,,〔2〕,,,,"44182,16692,250,326",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1#xywh=44182,16692,250,326","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0001/44182,16692,250,326/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写,30020470000237000,
http://example.org/data/10008,10008,,10008,西目間切之内いしやく村,いしやく村,村,鹿児島県大島郡喜界町伊砂,https://goo.gl/maps/aPxUgDJ9KP2FLFkN7,,〔3〕,129.9838012,28.3439714,http://geohash.org/wvh3jzg7d55p,"44072,16144,286,328",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1#xywh=44072,16144,286,328","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0001/44072,16144,286,328/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写,,"28.3439714,129.9838012"
http://example.org/data/10009,10009,,10009,西目間切,千五十石余,間切,,,,〔4〕,,,,"43514,16032,280,318",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1#xywh=43514,16032,280,318","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0001/43514,16032,280,318/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写,30020470000236800,
http://example.org/data/10010,10010,,10010,わん間切,千八百六拾弐石余,間切,,,,〔5〕,,,,"42552,15934,240,328",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1#xywh=42552,15934,240,328","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0001/42552,15934,240,328/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写,,
http://example.org/data/10011,10011,,10011,荒木間切,千三百廿弐石余,間切,,,,〔6〕,,,,"42158,16212,272,322",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1#xywh=42158,16212,272,322","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0001/42158,16212,272,322/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写,30020470000236700,
http://example.org/data/10012,10012,,10012,荒木間切之内しつる村,しつる村,村,鹿児島県大島郡喜界町上嘉鉄,https://goo.gl/maps/GGgdyzK3RRp9mJMw7,,〔7〕,129.9478595,28.2832959,http://geohash.org/wvh2vhc4hs7p,"42538,16810,272,314",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1#xywh=42538,16810,272,314","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0001/42538,16810,272,314/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写,,"28.2832959,129.9478595"
http://example.org/data/10015,10015,,10015,笠利間切之内あかきな村,あかきな村,村,,,,〔10〕,,,,"42412,10714,246,308",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1#xywh=42412,10714,246,308","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0001/42412,10714,246,308/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写,,
http://example.org/data/10014,10014,,10014,笠利間切之内喜瀬村,喜瀬村,村,鹿児島県奄美市笠利町大字喜瀬,https://goo.gl/maps/tYBJXCkYhKhbWfB36,,〔9〕,129.6595576,28.4228207,http://geohash.org/wvh1wqpnytv9,"40964,11648,264,336",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1#xywh=40964,11648,264,336","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0001/40964,11648,264,336/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写,,"28.4228207,129.6595576"
http://example.org/data/10013,10013,,10013,笠利間切之内かとく村,かとく村,村,鹿児島県大島郡龍郷町嘉渡,https://goo.gl/maps/4eRDqb7rnVokN2oU6,,〔8〕,129.5743519,28.4450066,http://geohash.org/wvh1ud30jjx9,"40694,8852,248,318",https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/manifest.json,https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1,"https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/iiif/0001/canvas/p1#xywh=40694,8852,248,318","https://www.hi.u-tokyo.ac.jp/collection/degitalgallary/ryukyu/data/files/tile/0001/40694,8852,248,318/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写,,"28.4450066,129.5743519"
